Time,Group,No#2,G1,G2,G3,G4,G5,G6,A1,G7,G8,G9,G10,G11,G12,G13,G14,A2,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,A3,S12,S13,S14,S15,S16_D,S16_T,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,phy1,phy2,phy3,phy4,phy5,phy6,A4,phy7,phy8,phy9,phy10,phy11,phy12,phy13,phy14,phy15,phy16,phy17,phy18,phy19,phy20,phy21,phy22,phy23,A5,phy24,phy25,phy26,N1,N2,N3,N4,N5,N6,R_cl1,R_cl2,R_cl3,R_cl4,R_cl5,R_cl6,R_conf1,R_conf2,R_conf3,R_conf4,R_conf5,A6,R_conf6,R_conf7,R_conf8,W_load1,W_load2,W_load3,W_load4,W_load5,Au1,Au2,Au3,Exh1,Exh2,Exh3,Exh4,Exh5,Exh6,Exh7,Exh8,Exh9,J_sat1,J_sat2,J_sat3,O_sat1,O_sat2,O_sat3,O_sat4,O_sat5,O_sat6,O_sat7,O_sat8,O_sat9,O_sat10,O_sat11,O_sat12,O_sat13,O_sat14,O_sat15,Anx1,Anx2,Anx3,Anx4,Anx5,Anx6,Anx7,Anx8,Anx9,Anx10,Anx11,Anx12,Anx13,Anx14,Anx15,Anx16,Anx17,Anx18,Anx19,Anx20,Anx21,PSI1,PSI2,PSI3,PSI4,PSI5,PSI6,PSI7,PSI8,PSI9,PSI10,PSI11,PSI12,PSI13,PSI14,PSI15,PSI16,PSI17,PSI18,age,sex,workhour,W_S_D,W_T_D,W_T_A,W_T_N,Country_2,Ex1_R,R_am1,R_am2,R_am3,R_am4,R_am5,R_am6,J_sat2_R,O_sat3_R,O_sat7_R,O_sat9_R,O_sat11_R,O_sat12_R,O_sat14_R,D4_R,D8_R,D12_R,D16_R,Phy_exp,filter_$,Sample,GR_expo,GR_bene,GR_cont,SUN_ind,SUN_dir,SUN_bene,SUN_time,EX,NOISE,R_ambi,R_conf,W_load,AUTO,J_sat,O_com,Exh,Dep,Anx,PSI,Time@Country,ZR_ambi,ZR_conf,ZW_load,ROLE_ST_2,ROLE_ST_3,GR_exposure_C,Sun_ind_C,Noise_C,Role_Stress_C,ZGR_exposure_C,ZSun_ind_C,ZNoise_C,ZRole_Stress_C,GR@Role,Sun@Role,Role2,Sun_median19,GR_expo_Median31,GR_Group,GR_group_SD,Sun_group_SD,SUN_total,R_ambi_conf,sun_dir_C,sun_total_c,role_2_c,Sun_ind@Role,Sun_dir@Role,Sun_total@Role,Sun_ind_G,Sun_dir_G,industry,job,w_exp,W_S_A,W_S_N
1,6,271,1,4,4,1,4,1,2,2,2,2,4,2,2,2,2,1,1,1,1,4,1,1,4,1,4,4,2,3,4,1,3,4,2,1,4,4,4,1,4,4,4,2,5,2,4,4,4,1,5,5,3,3,1,4,1,5,4,4,4,4,2,1,4,5,2,5,4,1,4,4,4,4,1,1,5,1,1,4,1,1,2,1,1,4,3,3,4,4,1,4,2,4,2,4,4,4,2,2,2,2,4,3,4,2,2,1,5,1,1,1,3,3,1,1,3,2,3,2,2,3,3,2,6,1,6,4,4,1,1,4,3,4,3,4,4,3,1,3,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,2,3,3,1,1,1,3,1,4,1,1,3,4,2,1,1,1,3,35,2,20,NA,0,100,0,3,1,4,2,4,2,2,2,7,5,2,2,3,5,5,2,2,2,1,3.466666666666667,0,1,2.5555555555555554,2.2,1,3,1.6666666666666667,4,5,2.1666666666666665,3.1666666666666665,2.6666666666666665,2.5,1.8,2.3333333333333335,6.333333333333333,3.3333333333333335,2.3333333333333335,1.25,1.2857142857142858,2,3,1.1542597345940675,-0.3443572388649022,-1.7394618684994823,0.8099024957291653,-0.929559372770317,-0.6723444444444446,-0.48649999999999993,5.4937000000000005,0.8364024957291653,-0.5899927385645753,-0.45665915817780806,1.4112126537225491,0.5250144068713484,-0.087020580952381,-1.9931471473226001,36,1,1,1,NA,NA,2.5,2.5714285714285716,-1.443933333333333,-0.8523999999999998,0.12942857142857145,-0.062967,-0.18688622857142856,-0.11032491428571428,1,1,education,Tutor,3 years,2,
1,6,270,4,2,3,1,3,1,2,2,3,3,2,4,4,4,4,1,4,4,4,4,4,1,4,4,5,4,2,4,4,4,4,1,3,1,4,4,1,3,1,3,3,4,5,2,4,4,5,3,15,5,1,4,1,2,1,3,5,4,5,5,5,5,4,5,4,5,5,2,5,5,3,5,1,1,4,4,4,4,4,4,2,5,4,5,1,3,3,4,1,3,4,4,4,5,5,5,3,2,1,2,3,3,2,2,4,4,3,3,3,2,4,4,3,4,4,5,6,5,6,6,5,5,2,6,2,2,2,4,1,2,3,4,1,5,1,5,4,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,3,1,1,3,1,1,1,2,2,2,1,3,30,2,42,1,100,NA,NA,3,1,2,2,2,1,1,1,2,2,2,1,1,2,3,1,2,2,1,4.533333333333333,0,1,2.2222222222222223,3.9,4,1.2,3.3333333333333335,3.5,45,1.6666666666666667,2.5,1.5,2.375,3,3.6666666666666665,2,1.7333333333333334,5.111111111111111,1.45,1.2380952380952381,1.6666666666666667,3,-0.8939279647205675,-0.5169762128227571,-0.36858917935450347,-1.4109041775433244,-1.779493356897828,-1.0056777777777777,-2.2865,1.4937000000000005,-1.3844041775433245,-0.8889599664867898,-2.18132335750953,0.38369972657380635,-0.8689804616817931,0.4445095777777779,15.758672752975661,28,1,1,1,1,1,2,2,0.22273333333333367,-1.3523999999999998,-0.44200000000000017,1.0106330000000006,-0.09844813333333352,0.5977608000000002,1,2,medical production,payroll clerk,4 years,,
1,6,268,2,2,2,2,2,2,2,2,3,4,2,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,2,4,4,4,3,2,2,2,4,4,2,4,2,4,4,4,5,3,4,4,3,5,NA,4,2,2,1,3,2,3,5,3,5,4,4,4,4,5,3,4,3,3,4,4,3,4,2,2,4,3,3,4,2,4,2,2,2,4,1,4,1,4,1,4,3,4,4,4,4,4,2,2,2,2,2,3,2,2,2,2,2,1,3,1,4,4,1,2,3,2,2,2,2,5,3,2,6,2,6,4,4,1,4,4,4,3,4,2,4,2,2,4,2,4,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,55,2,40,1,NA,NA,NA,3,2,3,2,2,2,2,2,6,5,3,4,4,4,4,2,3,3,2,3.8666666666666667,0,1,2,3.9,4,2.2,3.3333333333333335,4,NA,2,2.5,2.1666666666666665,2,1.8,3,6,4,2.5555555555555554,1.5,1.380952380952381,1.3333333333333333,3,0.27646500631636683,-1.034833134696322,-1.7394618684994823,-0.7583681283799552,-2.4978299968794375,-1.2279,-1.2864999999999998,1.4937000000000005,-0.7318681283799552,-1.088271451768266,-1.2231765801030179,0.38369972657380635,-0.4593851938779185,0.4550246571428571,4.671514263449254,29,1,1,1,1,1,2.625,2.0714285714285716,0.22273333333333367,-0.7273999999999998,-0.37057142857142855,0.4767401428571427,-0.08253860952380965,0.26955365714285706,1,2,education,adminitrator,4 years,,
1,6,267,1,3,1,1,1,1,2,1,3,3,1,3,3,2,2,1,1,1,1,3,2,5,1,1,3,3,1,3,4,2,4,5,3,3,4,4,4,1,5,4,4,1,5,3,5,5,5,3,NA,2,5,4,1,3,2,4,5,2,5,4,5,3,4,5,2,4,4,3,5,5,2,5,3,3,3,4,4,2,1,4,2,1,1,1,1,2,1,3,2,2,2,3,4,4,4,4,3,3,2,2,3,3,2,4,1,5,5,4,5,2,1,1,3,3,3,2,2,3,3,2,2,1,5,3,5,5,4,2,3,4,4,2,3,2,3,2,3,3,2,4,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,53,2,NA,1,100,0,0,3,4,4,3,2,2,2,2,5,4,4,4,4,3,4,1,2,2,2,3.933333333333333,0,NA,1.6666666666666667,2.6,1,4,1.6666666666666667,4,NA,3.1666666666666665,1.8333333333333333,2.5,2.5,4.2,1.6666666666666667,5,3.7333333333333334,2.3333333333333335,1.3,1.1904761904761905,1.3333333333333333,3,NA,NA,NA,NA,NA,-1.5612333333333333,0.5135000000000001,-2.5062999999999995,NA,NA,NA,NA,NA,-0.09055153333333306,NA,35,2,1,1,1,NA,3.125,2.5,-1.443933333333333,-0.22739999999999982,0.05799999999999983,0.029782999999999917,-0.08374813333333307,-0.013189199999999951,2,1,Education,Substitute teacher,I taught for 30 years and now sub.,,
1,6,266,1,4,1,1,1,1,2,2,1,3,4,3,4,3,3,1,5,5,5,3,3,5,5,5,3,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,60,5,2,1,1,3,1,5,5,1,5,5,5,5,4,5,5,5,5,1,5,5,1,5,2,2,4,4,4,2,4,4,2,2,4,4,1,1,1,3,3,2,4,2,4,5,5,5,3,4,2,4,4,3,2,4,2,5,4,4,5,4,4,4,1,6,6,6,3,4,5,4,2,3,2,6,2,5,1,2,1,2,2,2,2,4,2,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,44,1,60,1,90,5,5,3,1,2,4,2,1,1,1,2,4,4,2,2,2,2,1,3,2,3,4.2,0,1,2.5555555555555554,2.8,5,5,5,4.75,300,1.5,1.8333333333333333,1.8333333333333333,3.125,4.4,3,2,2.2,4.333333333333333,1.5,1,1.3333333333333333,3,-0.3087314792021003,0.5187376309243724,1.2307622913146385,0.2100061517222721,1.4407684430369105,-0.6723444444444446,1.5135,-2.5062999999999995,0.2365061517222721,-0.5899927385645753,1.459634396635216,-0.6438132005749364,0.14846095209577725,-0.087020580952381,1.8014673576685467,36,2,1,1,NA,2,5,2.5714285714285716,1.8894000000000002,1.6476000000000002,0.12942857142857145,0.1958901428571429,0.2445423428571429,0.21324651428571434,2,2,Information Technology - Banking,IT Support Manager,8 years,,
1,6,265,1,4,4,1,2,4,2,1,3,4,2,4,5,4,4,1,1,4,5,4,4,1,5,5,4,5,1,4,5,3,3,1,5,2,4,4,1,5,1,3,3,5,5,2,4,4,4,5,25,5,3,4,1,4,2,3,4,2,4,5,5,5,4,5,3,5,5,2,5,5,NA,4,2,2,5,1,2,5,2,4,2,1,1,5,1,2,2,3,1,3,3,4,5,5,5,5,1,1,2,4,1,3,1,2,1,3,4,2,5,2,4,4,1,3,3,3,2,3,1,2,2,1,6,1,7,5,4,1,4,5,5,1,5,1,5,2,4,4,1,5,1,1,1,2,3,1,1,NA,4,4,1,1,1,1,1,4,4,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,65,2,35,1,70,30,0,3,1,3,2,1,1,1,1,7,5,5,5,4,2,5,1,2,1,2,NA,0,1,2.2222222222222223,3.9,3.3333333333333335,1.4,5,3.5,125,2.5,2,1.5,1.625,3.2,3,6.666666666666667,4.533333333333333,2.2222222222222223,1.5,NA,1.3333333333333333,3,-0.8939279647205675,-1.5526900565698867,-0.14011039783034035,-2.4466180212904542,-2.5867284191207944,-1.0056777777777777,-2.0865,-1.5062999999999995,-2.4201180212904543,-0.8889599664867898,-1.9896940020282274,-0.3869349687877507,-1.5190954855822996,0.8755143396825398,25.128085415058784,22,1,1,1,1,1,2.75,1.5714285714285714,1.8894000000000002,-0.6023999999999998,-0.8705714285714288,1.8164472857142862,-1.6448576571428577,0.5244322285714286,1,2,"abortion clinic, healthcare",bookkeeper,9 years,2,
1,6,263,2,2,4,2,2,2,2,1,5,4,2,4,4,3,3,1,4,4,4,4,3,2,2,4,4,4,2,4,4,4,4,2,4,2,4,4,2,4,3,4,4,2,5,1,4,4,4,2,NA,4,2,3,1,5,1,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,1,2,4,2,2,4,3,3,2,2,4,4,3,4,2,5,1,3,2,2,2,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,4,2,5,3,4,3,2,2,3,4,4,2,3,2,4,1,2,3,2,4,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,24,2,40,1,100,0,0,3,2,4,4,4,3,3,3,5,4,4,4,5,4,4,2,3,1,2,3.8,0,1,2.111111111111111,3.8,4,2,3.3333333333333335,4,NA,2.3333333333333335,3,3.5,3.875,3,3,4.666666666666667,3.6666666666666665,3.3333333333333335,1.55,1.1904761904761905,1.3888888888888888,3,2.6172509483902355,1.554451474671502,-0.36858917935450347,4.171702423061737,3.803113243707234,-1.1167888888888888,-1.4865,4.4937000000000005,4.198202423061738,-0.9886157091275278,-1.4148059355843203,1.1543344219353635,2.6352079253816036,-1.420874549206349,-30.995328489464807,52,1,1,1,1,1,2.5,3.7142857142857144,0.22273333333333367,-0.8523999999999998,1.2722857142857142,-1.891252714285714,0.2833804380952385,-1.0844963428571426,1,2,government,mechanical engineer,3 years,,
1,6,262,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,3,1,5,4,3,1,4,2,4,4,2,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,5,30,5,1,2,1,2,1,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,2,1,3,3,1,1,5,5,2,3,4,4,1,1,1,1,2,2,3,2,4,5,5,2,4,2,1,1,1,3,2,2,2,5,5,5,3,2,1,3,3,2,1,1,1,1,1,1,1,1,4,3,4,3,2,4,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,1,40,NA,0,100,0,3,1,3,4,2,1,1,4,5,2,3,3,3,3,4,1,1,1,1,4.866666666666666,0,1,1.5555555555555556,1.3,5,4.6,4.666666666666667,5,150,1.3333333333333333,1.3333333333333333,2.5,1.875,4,2.3333333333333335,4.333333333333333,2.6666666666666665,1.1111111111111112,1,1,1,3,0.861661491834834,-1.2074521086541767,0.7738047282663122,-0.34579061681934276,0.42801411144696944,-1.6723444444444444,1.1134999999999997,-5.5062999999999995,-0.31929061681934273,-1.4868944223312184,1.0763756856726112,-1.4144478959364934,-0.2004113079842721,0.5002698952380956,-1.7934553946742484,30,2,1,1,1,NA,4.625,2.142857142857143,1.5560666666666672,1.2726000000000002,-0.2991428571428574,-0.3330955714285716,-0.4654862285714291,-0.38068920000000034,2,2,insurance,manager,6 months,2,
1,6,261,2,4,4,2,4,3,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,2,5,5,3,5,5,5,5,5,4,5,4,4,4,4,5,120,4,2,3,2,2,2,4,4,2,4,5,4,4,4,4,3,4,4,3,4,4,3,4,3,2,3,4,4,2,2,4,2,2,2,4,1,3,2,2,2,2,5,3,4,4,4,3,3,3,2,4,2,3,2,2,2,3,5,4,5,1,5,5,2,1,1,1,1,1,1,1,1,1,6,2,6,5,3,1,4,5,5,1,5,1,5,1,1,5,1,5,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,45,2,45,1,95,NA,5,3,2,1,3,2,2,2,3,6,5,5,5,5,5,5,1,1,1,1,3.7333333333333334,0,1,3.7777777777777777,4,4,4.8,3.6666666666666665,4.5,600,2.1666666666666665,2,2.1666666666666665,2.5,3.6,4,6,4.8,1,1,1.1428571428571428,1.1111111111111112,3,0.27646500631636683,-0.3443572388649022,0.3168471652179859,-0.06789223254853538,0.2489549326694505,0.5498777777777777,1.3135,-1.5062999999999995,-0.041392232548535385,0.5062204304835439,1.2680050411539137,-0.3869349687877507,-0.02597517794424746,-0.0466610571428572,-0.27389240277365867,33,2,2,2,NA,2,4.375,2.357142857142857,0.5560666666666667,1.0226000000000002,-0.08485714285714296,-0.11145985714285728,-0.04718622857142864,-0.0867749142857144,2,2,Business Consulting,Corporate Tax Consulting Business owner,7 years,,
1,6,260,2,4,2,2,4,4,2,4,2,3,2,2,4,4,4,1,4,4,4,3,3,4,4,4,4,4,2,4,4,3,3,4,2,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,5,2,3,2,2,2,4,4,3,4,5,4,5,4,5,3,5,4,4,4,4,4,4,2,2,4,4,4,3,2,4,2,2,2,4,1,5,5,4,2,4,2,3,3,4,4,4,3,2,2,3,4,3,2,2,3,4,4,3,3,3,2,3,2,2,3,3,4,3,3,3,3,3,6,2,6,4,4,2,3,3,4,3,3,2,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,47,2,40,1,100,0,0,3,1,4,3,3,2,2,2,6,4,3,4,3,3,4,1,2,2,1,4.133333333333334,0,1,3.111111111111111,3.2,4,4,3.3333333333333335,4,4,2,3.5,2.6666666666666665,2.625,3.4,2.3333333333333335,6,3.4,3,1.15,1,1.2222222222222223,3,1.1542597345940675,-0.17173826490704727,0.08836838369382277,0.9825214696870203,1.070889853380843,-0.11678888888888883,0.5135000000000001,7.4937000000000005,1.0090214696870203,-0.09171402536088481,0.5014876192287041,1.9249691172969206,0.6333669108547663,-0.0234578825396825,2.6406091861709333,37,2,1,1,NA,NA,3.75,2.642857142857143,0.22273333333333367,0.3976000000000002,0.20085714285714262,0.10314014285714275,0.04473758095238097,0.07986079999999994,2,2,small business,receptionist,8 years,,
1,6,258,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,3,3,3,4,2,3,3,3,4,3,2,2,3,3,2,2,3,3,3,3,5,2,4,3,4,2,30,1,5,5,3,4,4,2,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,2,2,2,4,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,4,4,3,3,1,3,3,3,3,3,3,3,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,29,2,35,NA,0,0,100,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,4,4,2,2,3.8,0,1,1.4444444444444444,1.8,2,2.4,2.3333333333333335,3,60,4.333333333333333,1.8333333333333333,3,3,4.4,2.3333333333333335,4.333333333333333,3,2.888888888888889,1.4,1,1.0555555555555556,3,1.7394562201125348,0.3461186569665175,1.2307622913146385,2.0855748770790523,3.316337168393691,-1.7834555555555556,-1.0865,-2.5062999999999995,2.1120748770790523,-1.5865501649719567,-1.0315472246217154,-0.6438132005749364,1.3257508126820836,-0.9951681999999997,-11.369299063316536,42,1,1,1,1,1,2.375,3,-0.7772666666666663,-0.9773999999999998,0.5579999999999998,-0.6062669999999998,-0.4337147999999997,-0.5453891999999997,1,1,nursing,nursing assistant,7 years,,3
1,6,257,2,3,3,4,4,4,2,4,4,4,4,5,4,3,3,1,4,4,4,4,4,5,4,3,4,4,4,4,5,4,4,2,1,5,3,3,4,4,3,3,4,3,5,4,4,3,1,1,30,5,2,2,1,2,1,5,4,4,4,3,4,5,4,4,4,5,5,4,4,4,4,5,3,3,4,5,4,3,3,3,2,4,4,4,1,1,1,1,1,1,5,5,5,5,5,5,4,4,4,3,4,3,4,4,1,4,4,4,4,4,4,4,3,2,2,3,3,3,3,3,3,3,6,1,6,5,5,5,5,5,5,5,4,1,5,NA,2,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,5,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,25,2,30,1,100,0,0,3,1,1,1,1,1,1,1,7,1,1,5,NA,4,4,3,1,3,2,4.2,0,1,3.6666666666666665,3.9,4,3.6,2.6666666666666665,3.25,30,1.5,1,1,3.5,4,3.6666666666666665,6.333333333333333,NA,2.7777777777777777,1.7,2.2857142857142856,4.888888888888889,3,-1.7717226929982681,1.0365945527979372,0.7738047282663122,-0.7351281402003309,0.03867658806598129,0.4387666666666665,0.11350000000000016,-7.5062999999999995,-0.7086281402003309,0.40656468784280575,0.11822890826609922,-1.9282043595108647,-0.4447975106466295,-0.005892009523809681,-0.43722356250360483,34,1,2,2,NA,NA,3.25,2.4285714285714284,-0.4439333333333333,-0.10239999999999982,-0.01342857142857179,-0.0015241428571429,0.005961390476190636,0.0013750857142857489,2,1,Finance,Accountant,3,,
1,6,256,2,2,2,3,2,2,2,3,2,3,1,2,2,2,3,1,2,4,2,4,2,2,3,2,2,4,NA,3,3,2,4,2,2,2,1,2,1,2,2,3,3,2,5,2,2,2,2,1,10,1,4,4,4,4,4,3,1,3,4,4,4,2,4,2,2,3,4,4,2,2,3,3,3,3,2,2,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,2,2,2,3,2,2,3,3,3,3,4,3,2,3,3,3,3,3,3,4,4,2,3,3,3,2,2,2,3,2,3,3,3,2,3,2,4,4,2,2,3,NA,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,4,4,3,3,2,2,3,3,3,1,1,1,1,1,1,NA,2,2,3,2,2,2,1,2,2,2,2,24,1,40,NA,NA,100,NA,3,5,3,3,4,4,4,3,5,4,4,NA,4,4,4,3,2,2,3,2.8666666666666667,0,1,NA,2.4,2.6666666666666665,1.8,2,2.25,10,4.166666666666667,2.5,3.5,2.75,3,3.6666666666666665,3.6666666666666665,NA,2.4444444444444446,NA,2.7142857142857144,NA,3,2.6172509483902355,8.80709050807635e-4,-0.36858917935450347,2.6181316574410434,2.24954247808654,NA,-1.6864999999999999,1.4937000000000005,2.6446316574410433,NA,-1.6064352910656226,0.38369972657380635,1.6600353895308442,NA,-22.169947184328265,43,1,NA,NA,NA,1,1.875,3.0714285714285716,-1.1105999999999998,-1.4773999999999998,0.6294285714285714,-1.0615312857142856,-0.6990433714285713,-0.9299177714285713,1,1,business,cashier,8 months,2,
1,6,255,1,5,2,2,2,2,2,2,3,4,2,4,4,3,3,1,4,4,4,4,4,4,4,4,4,4,NA,2,5,4,2,5,5,4,4,4,4,4,4,4,4,4,5,NA,4,4,4,5,60,1,5,4,2,5,4,3,5,5,5,5,5,5,4,5,5,5,5,3,5,5,2,5,3,NA,2,4,4,1,4,2,2,1,1,1,1,1,1,3,2,2,4,4,4,4,4,4,2,2,2,2,2,3,2,2,3,5,5,5,5,3,4,4,1,4,5,5,3,3,3,3,3,2,5,2,5,4,4,2,4,4,4,4,3,3,3,3,2,2,2,2,3,2,3,2,2,3,3,1,1,4,NA,2,1,2,2,1,1,3,3,3,2,3,4,4,1,2,2,3,1,4,1,2,2,1,1,1,2,2,3,31,2,30,1,80,20,0,3,5,2,2,2,2,2,2,6,4,2,3,3,4,4,1,2,3,3,4.666666666666667,0,1,NA,3.7,4,NA,4.333333333333333,4,300,4.166666666666667,1.6666666666666667,2,2.125,4.6,3,5.333333333333333,3.3333333333333335,3.4444444444444446,1.55,NA,2.1666666666666665,3,-0.01613323644286673,-0.862214160738467,1.4592410728388017,-0.8783473971813337,0.580893675657468,NA,NA,-3.5062999999999995,-0.8518473971813337,NA,NA,-0.9006914323621221,-0.5346958848330327,NA,NA,29,NA,NA,NA,NA,NA,NA,2.0714285714285716,1.2227333333333332,NA,-0.37057142857142855,NA,-0.45311003809523803,NA,NA,2,cosmetologist,cosmetologist,2yr,,
1,6,254,4,4,2,1,4,2,2,4,3,4,5,4,4,3,3,1,5,4,4,4,3,4,2,4,3,4,4,3,4,4,4,4,2,4,4,2,5,4,4,3,3,4,5,4,4,4,3,5,NA,4,3,2,2,3,1,4,4,2,4,4,4,4,4,3,3,4,4,2,5,4,2,4,3,2,3,4,4,3,3,4,2,2,2,4,2,2,2,3,2,2,4,4,5,4,5,4,3,2,1,2,2,3,3,2,1,3,4,3,4,3,4,4,2,1,2,2,1,2,1,3,1,1,6,2,6,4,3,3,2,4,4,3,4,2,4,1,2,4,1,4,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,19,1,35,1,90,10,0,3,2,2,2,1,2,1,2,6,3,3,4,5,4,5,1,2,2,2,3.533333333333333,0,1,3.6666666666666665,3.5,4.333333333333333,4.2,3.3333333333333335,3,NA,2.1666666666666665,2.1666666666666665,1.6666666666666667,2,3.4,3.3333333333333335,6,3.8,1.5555555555555556,1.5,1.1904761904761905,1.4444444444444444,3,-0.6013297219613339,-1.034833134696322,0.08836838369382277,-1.636162856657656,-1.5477944729638333,0.4387666666666665,0.7135000000000002,-0.5062999999999995,-1.609662856657656,0.40656468784280575,0.6931169747100066,-0.13005673700056503,-1.0103747786935147,-0.256615819047619,-5.8221505525307435,26,2,2,2,NA,NA,3.875,1.8571428571428572,0.22273333333333367,0.5226000000000002,-0.584857142857143,-0.41729557142857165,-0.13026718095238118,-0.30564634285714304,2,2,Business/Banking,Loan Officer,4 years,,
1,6,253,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,8,5,1,1,1,3,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,1,1,1,1,NA,1,1,1,2,5,5,5,5,5,5,3,2,1,1,1,3,2,4,2,5,5,5,5,5,1,1,1,2,2,2,2,2,2,2,2,2,7,1,7,5,5,5,2,5,5,5,5,5,5,2,2,5,5,5,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,47,2,30,1,50,50,0,3,1,1,1,1,1,1,1,7,1,1,1,4,4,1,3,2,2,1,5,0,1,1.2222222222222223,2.6,1,4,4,4,40,1.3333333333333333,NA,1,2,5,1,7,3.6,2,1.35,1.1904761904761905,1.1666666666666667,3,-1.7717226929982681,-1.034833134696322,1.916198635887128,-2.80655582769459,-0.8903571918074622,-2.0056777777777777,0.5135000000000001,NA,-2.78005582769459,-1.7858616502534328,0.5014876192287041,NA,-1.7450275584476422,1.7460857682539686,-7.275406101076745,22,2,1,1,1,NA,4,1.5714285714285714,0.8894000000000002,0.6476000000000002,-0.8705714285714288,-0.4470384285714287,-0.7742862285714289,-0.5637820571428575,2,2,health,medical transcription,month,,
